Unnamed: 0,Thời gian,Tiêu đề,URL,content
29,(20/08/2025 00:05),Lần đầu tiên trong lịch sử Việt Nam có 10 ngân hàng vốn hóa trên 100.000 tỷ,https://cafef.vn/lan-dau-tien-trong-lich-su-viet-nam-co-10-ngan-hang-von-hoa-tren-100000-ty-188250819225033748.chn?utm_source=du-lieu,"Thị trường chứng khoán Việt Nam đang trải qua một trong những giai đoạn tưng bừng nhất lịch sử khi liên tục tăng mạnh với thanh khoản bùng nổ. VN-Index tăng gần 390 điểm (+30%) từ đầu năm qua đó leo lên 1.654 điểm, mức giá đóng cửa cao nhất từ trước đến nay. Vốn hóa toàn thị trường cũng theo đó lập kỷ lục mới, xấp xỉ 9 triệu tỷ đồng.
Động lực thúc đẩy thị trường đi lên mạnh mẽ chủ yếu đến từ nhóm vốn hóa lớn. Tính đến hết phiên 19/8, toàn thị trường có 23 cổ phiếu vốn hóa trên 100.000 tỷ, con số kỷ lục trong lịch sử. Tổng vốn hóa của nhóm này lên đến gần 5 triệu tỷ đồng, chiếm quá nửa giá trị của toàn sàn chứng khoán Việt Nam.
Xét về mặt cơ cấu, trong danh sách 23 cổ phiếu vốn hóa trên 100.000 tỷ chỉ có 2 đại diện đến từ UPCoM là Viettel Global (VGI) và ACV trong khi HNX không có cái tên nào góp mặt. 21 cổ phiếu còn lại trên HoSE đều là những tên tuổi đầu ngành trong các lĩnh vực trọng yếu như ngân hàng, bất động sản, sản xuất công nghiệp, công nghệ, bán lẻ,…
Đáng chú ý, nhóm cổ phiếu ngân hàng vẫn áp đảo cả về số lượng và tỷ trọng trong câu lạc bộ 100.000 tỷ khi có đến 10 cái tên góp mặt,  gồm Vietcombank, BIDV, VietinBank, Techcombank, VPBank, MB, ACB, LPBank, HDBank và Sacombank. Các cổ phiếu ngân hàng, đặc biệt là nhóm tư nhân đã trỗi dậy mạnh mẽ với mức tăng hàng chục % trong thời gian ngắn.
Màu vàng là nhóm ngân hàng
Nhìn chung, nhóm ngân hàng đang có nhiều chủ đề hấp dẫn. Đầu tiên là câu chuyện liên quan đến room tín dụng. Trong Công điện số 128/CĐ-TTg ngày 6/8/2025, Thủ tướng Chính phủ yêu cầu Ngân hàng Nhà nước (NHNN) khẩn trương xây dựng có lộ trình và thí điểm việc gỡ bỏ biện pháp giao chỉ tiêu tăng trưởng tín dụng để thực hiện từ năm 2026.
Tiếp theo là chủ đề liên quan đến tỷ lệ dự trữ bắt buộc. Ngày 12/8, Thống đốc NHNN ban hành Thông tư 23 sửa đổi Thông tư 30, cho phép tổ chức tín dụng nhận chuyển giao bắt buộc ngân hàng được kiểm soát đặc biệt, được giảm 50% tỷ lệ dự trữ bắt buộc theo phương án chuyển giao bắt buộc đã được phê duyệt. Đồng thời, đơn vị tham gia quản trị, điều hành, hỗ trợ hoạt động tài chính cho ngân hàng được kiểm soát đặc biệt - cũng được hưởng cơ chế tương tự.
Trước đó, 4 nhà băng chính thức nhận chuyển giao bắt buộc 4 ngân hàng yếu kém. Trong đó, Vietcombank nhận CBBank, đổi tên thành ngân hàng số VCBNeo. HDBank nhận DongABank, chuyển thành ngân hàng số Vikki Bank. MB nhận chuyển giao Oceanbank, đổi thành ngân hàng số MBV. Còn GPBank chuyển giao về VPBank.
Một chủ đề đầu tư đang thu hút sự chú ý thời gian gần đây là xu hướng các ngân hàng IPO các công ty chứng khoán thành viên. Mới nhất, VPBankS đang có kế hoạch sẽ IPO ngay trong quý 4 năm nay. Trước đó, TCBS đã mở đăng ký mua cổ phiếu IPO từ 19/08 sau khi được cổ đông thông qua và dự kiến sẽ niêm yết trên sàn chứng khoán cuối năm nay.
Cuộc chơi mới trong lĩnh vực blockchain, tài sản số
Ngoài những chủ đề trên, nhóm ngân hàng còn đang được chú ý với cuộc chơi mới đầy tiềm năng trong lĩnh vực blockchain, tài sản số.
Trong đó, MB mới đây đã ký biên bản ghi nhớ hợp tác kỹ thuật với Dunamu, đơn vị vận hành nền tảng tiền điện tử Upbit của Hàn Quốc vào ngày 12/8/2025. Thỏa thuận này tập trung vào chia sẻ công nghệ, hạ tầng, kinh nghiệm để phát triển giải pháp tài sản số tại Việt Nam. Dunamu dự kiến sẽ hỗ trợ xây dựng sàn giao dịch tiền mã hóa trong nước, tư vấn khung pháp lý, cơ chế bảo vệ nhà đầu tư và các tiêu chuẩn quốc tế như FATF.
Techcombank cũng không đứng ngoài xu thế. Chủ tịch HĐQT TCB Hồ Hùng Anh từng khẳng định việc tham gia vào các lĩnh vực như blockchain và xây dựng sàn giao dịch tài sản số là xu thế tất yếu trong chiến lược chuyển đổi số của ngân hàng. Ông nhấn mạnh: ""Với các cơ hội mở ra và nếu luật pháp cho phép, TCB đương nhiên muốn tham gia và đóng góp vào việc phát triển, sở hữu các nền tảng công nghệ này"".
Trước đó, tại Diễn đàn quốc gia về doanh nghiệp công nghệ số Việt Nam hồi đầu năm, bà Nguyễn Thị Phương Thảo, Phó chủ tịch thường trực HDBank, cho biết đề xuất nhận và cam kết đầu tư cho nghiên cứu phát triển để làm chủ công nghệ blockchain. Bà cho biết đã xây dựng kế hoạch hành động cho mục tiêu này, với ba nhiệm vụ gồm: đầu tư mạnh vào blockchain; hợp tác với đối tác trong và ngoài nước để nâng cao năng lực, đẩy nhanh tốc độ chuyển đổi số; tạo động lực bằng cách kêu gọi nhân viên, đối tác cùng thực hiện sứ mệnh.
Nhìn chung, tài sản số đang là xu hướng đầu tư thịnh hành trên toàn cầu và Việt Nam cũng sẽ không ngoại lệ. Quốc hội đã chính thức thông qua Luật Công nghiệp Công nghệ số tại kỳ họp thứ 9 hồi giữa tháng 6 năm ngoái, đánh dấu lần đầu tiên khái niệm tài sản số, tài sản mã hóa được đưa vào luật. Trung tâm tài chính quốc tế đang được triển khai tại Đà Nẵng là một phần không thế thiếu trong quá trình xây dựng thị trường tài sản số."
30,(20/08/2025 00:00),CTG: HĐQT thông qua mẫu đề nghị mở tài khoản Nostro tại Vietinbank Lào,https://cafef.vn/du-lieu/CTG-2279901/ctg-hdqt-thong-qua-mau-de-nghi-mo-tai-khoan-nostro-tai-vietinbank-lao.chn?utm_source=du-lieu,
31,(19/08/2025 00:00),CTG: HĐQT thông qua hợp đồng bảo hiểm sức khỏe cao cấp VBI Premier Care với VBI,https://cafef.vn/du-lieu/CTG-2278204/ctg-hdqt-thong-qua-hop-dong-bao-hiem-suc-khoe-cao-cap-vbi-premier-care-voi-vbi.chn?utm_source=du-lieu,
32,(18/08/2025 00:00),CTG: Quyết định về việc thay đổi địa chỉ đặt trụ sở Chi nhánh Cao Bằng,https://cafef.vn/du-lieu/CTG-2277232/ctg-quyet-dinh-ve-viec-thay-doi-dia-chi-dat-tru-so-chi-nhanh-cao-bang.chn?utm_source=du-lieu,
33,(15/08/2025 00:00),CTG: Giải trình biến động lợi nhuận trên BCTC soát xét bán niên năm 2025 so với cùng kỳ năm trước,https://cafef.vn/du-lieu/CTG-2271592/ctg-giai-trinh-bien-dong-loi-nhuan-tren-bctc-soat-xet-ban-nien-nam-2025-so-voi-cung-ky-nam-truoc.chn?utm_source=du-lieu,
34,(14/08/2025 00:00),CTG: Quyết định về việc thay đổi tên chi nhánh KCN Bình Dương,https://cafef.vn/du-lieu/CTG-2271478/ctg-quyet-dinh-ve-viec-thay-doi-ten-chi-nhanh-kcn-binh-duong.chn?utm_source=du-lieu,
35,(13/08/2025 00:00),CTG: Nghị quyết HĐQT phê duyệt chủ trương thay đổi địa điểm đặt trụ sở Chi nhánh Cao Bằng,https://cafef.vn/du-lieu/CTG-2269678/ctg-nghi-quyet-hdqt-phe-duyet-chu-truong-thay-doi-dia-diem-dat-tru-so-chi-nhanh-cao-bang.chn?utm_source=du-lieu,
36,(12/08/2025 00:00),CTG: Thông báo thay đổi Giấy phép thành lập và hoạt động,https://cafef.vn/du-lieu/CTG-2269621/ctg-thong-bao-thay-doi-giay-phep-thanh-lap-va-hoat-dong.chn?utm_source=du-lieu,
37,(11/08/2025 00:00),CTG: Nghị quyết HĐQT phê duyệt chủ trương thay đổi tên gọi Chi nhánh KCN Bình Dương,https://cafef.vn/du-lieu/CTG-2269469/ctg-nghi-quyet-hdqt-phe-duyet-chu-truong-thay-doi-ten-goi-chi-nhanh-kcn-binh-duong.chn?utm_source=du-lieu,
38,(07/08/2025 00:00),"CTG: Nghị quyết HĐQT thông qua phương án phát hành, sử dụng và trả nợ vốn thu được từ các đợt phát hành trái phiếu ra công chúng",https://cafef.vn/du-lieu/CTG-2268469/ctg-nghi-quyet-hdqt-thong-qua-phuong-an-phat-hanh-su-dung-va-tra-no-von-thu-duoc-tu-cac-dot-phat-hanh-trai-phieu-ra-cong-chung.chn?utm_source=du-lieu,
39,(02/08/2025 09:13),"20 doanh nghiệp niêm yết lãi lớn nhất 6T2025: 60% là ngân hàng, 15% là bất động sản, chỉ có 1 DN sản xuất",https://cafef.vn/20-doanh-nghiep-niem-yet-lai-lon-nhat-6t2025-60-la-ngan-hang-15-la-bat-dong-san-chi-co-1-dn-san-xuat-188250802085619235.chn?utm_source=du-lieu,"Khép lại 6 tháng đầu năm 2025, bức tranh lợi nhuận của các doanh nghiệp niêm yết đã có những điểm sáng đáng chú ý.
Ngành ngân hàng tiếp tục khẳng định vị thế khi có nhiều cái tên lọt vào top đầu. Cụ thể, có tới 7 ngân hàng trong top 10 và 12 ngân hàng trong top 20.
Với mức lãi trước thuế đạt 21.894 tỷ đồng, tăng 5% so với cùng kỳ năm ngoái, Vietcombank tiếp tục dẫn đầu lợi nhuận khối ngân hàng và giữ vị trí quán quân trên bảng xếp hạng.
VietinBank tăng 46%, lợi nhuận trước thuế đạt 18.920 tỷ đồng. Chỉ tính riêng quý 2, lợi nhuận trước thuế của VietinBank tăng 79% đạt 12.097 tỷ đồng, vượt qua Vietcombank là ngân hàng lãi lớn nhất quý.
Ngân hàng có mức tăng tốt nhất trong 6 tháng đầu năm là SeABank với 81%.
Bên cạnh đó, những gương mặt quen thuộc khác trong khối ngân hàng vẫn xuất hiện trên bảng xếp hạng: BIDV, MBBank, Techcombank...
Đứng ở vị trí á quân của 6 tháng 2025 là doanh nghiệp của tỷ phú Phạm Nhật Vượng -  CTCP Trung tâm Hội chợ Triển lãm Việt Nam (VEFAC, VEF) với mức tăng trưởng vượt trội 8.341%. Nguyên nhân chủ yếu nhờ vào việc chuyển nhượng một phần Dự án Vinhomes Global Gate trong quý 1.
Cụ thể, vào ngày 12/3, ﻿VEFAC đã đã nhận được Quyết định của UBND Thành phố Hà Nội cho phép chuyển nhượng một phần Dự án Vinhomes Global Gate cho CTCP Thời đại mới T&T. Doanh thu từ chuyển nhượng một phần dự án Vinhomes Global Gate là 44.560 tỷ đồng.
Lợi nhuận trước thuế của VinHomes là 12,945 tỷ đồng, giảm 5% so với cùng kỳ 2024 nhưng vẫn xếp ở vị trí thứ 5 trên bảng xếp hạng.
Doanh nghiệp còn lại trong top 10 là Vingroup (VIC) với lợi nhuận trước thuế đạt 11.044 tỷ đồng, mức tăng trưởng 68%.
PV Gas ghi nhận lợi nhuận trước thuế trong 6 tháng đầu năm đạt 9.410 tỷ đồng, xếp thứ 13 trong bảng xếp hạng.
Vua thép Hòa Phát (HPG) đứng vị trí thứ 15 với lợi nhuận trước thuế được ghi nhận là 8.812 tỷ đồng, tăng 26%.
Ông trùm sân bay ACV đứng thứ 18 với lợi nhuận trước thuế là 7.078 tỷ đồng.
Vietnam Airlines (HVN) ghi nhận lãi trước thuế 6.683 tỷ đồng, tăng 19% so với cùng kỳ và đứng vị trí thứ 19. Theo sau đó là FPT ở vị trí thứ 20 với mức lãi trước thuế 6.166 tỷ đồng, tăng 19%."
40,(28/07/2025 00:00),CTG: Báo cáo tình hình quản trị công ty 06 tháng đầu năm 2025,https://cafef.vn/du-lieu/CTG-2270816/ctg-bao-cao-tinh-hinh-quan-tri-cong-ty-06-thang-dau-nam-2025.chn?utm_source=du-lieu,
41,(24/07/2025 00:00),CTG: CBTT ngày giao dịch đầu tiên trái phiếu niêm yết của Vietinbank tại HNX,https://cafef.vn/du-lieu/CTG-2255766/ctg-cbtt-ngay-giao-dich-dau-tien-trai-phieu-niem-yet-cua-vietinbank-tai-hnx.chn?utm_source=du-lieu,
42,(23/07/2025 00:00),"CTG: Báo cáo định kỳ tình hình thanh toán gốc, lãi trái phiếu doanh nghiệp phát hành ra công chúng 6 tháng đầu năm 2025",https://cafef.vn/du-lieu/CTG-2252446/ctg-bao-cao-dinh-ky-tinh-hinh-thanh-toan-goc-lai-trai-phieu-doanh-nghiep-phat-hanh-ra-cong-chung-6-thang-dau-nam-2025.chn?utm_source=du-lieu,
43,(21/07/2025 00:00),CTG: Báo cáo tiến độ sử dụng vốn thu được từ đợt chào bán trái phiếu ra công chúng,https://cafef.vn/du-lieu/CTG-2253181/ctg-bao-cao-tien-do-su-dung-von-thu-duoc-tu-dot-chao-ban-trai-phieu-ra-cong-chung.chn?utm_source=du-lieu,
44,(15/07/2025 00:00),CTG: CBTT các quyết định chấp thuận niêm yết trái phiếu Vietinbank tại HNX,https://cafef.vn/du-lieu/CTG-2246371/ctg-cbtt-cac-quyet-dinh-chap-thuan-niem-yet-trai-phieu-vietinbank-tai-hnx.chn?utm_source=du-lieu,
45,(02/07/2025 07:03),"Cuộc đua vốn hóa 25 năm: Một công ty thủy điện từng giữ ngôi vua trước khi những 'gã khổng lồ' FPT, Vinamilk, Vietcombank 'tràn' lên sàn",https://cafef.vn/cuoc-dua-von-hoa-25-nam-mot-cong-ty-thuy-dien-tung-giu-ngoi-vua-truoc-khi-nhung-ga-khong-lo-fpt-vinamilk-vietcombank-tran-len-san-188250702070405395.chn?utm_source=du-lieu,"Tháng 7 năm 2025 đánh dấu một phần tư thế kỷ kể từ khi thị trường chứng khoán Việt Nam chính thức đi vào hoạt động.
Cụ thể, ngày 28/7/2000 thị trường chứng khoán Việt Nam chính thức giao dịch với chỉ 2 cổ phiếu - SAM của CTCP Đầu tư và Phát triển  Sacom (giờ đổi tên thành CTCP SAM Holdings) và REE của CTCP Cơ điện lạnh. Cho đến hết năm 2000 thị trường chứng khoán Việt Nam cũng chỉ có thêm 3 cổ phiếu khác giao dịch.
Năm 2005, Sở Giao dịch chứng khoán Hà Nội (HNX) ra đời, tiếp đó UPCoM được triển khai, mở rộng kênh giao dịch cho doanh nghiệp ngoài sàn HoSE.
Trong giai đoạn từ năm 2001 đến đầu năm 2006 này, thị trường chứng khoán Việt Nam không nhiều biến chuyển, có thêm nhiều doanh nghiệp lớn bắt đầu giao dịch như CTCP Gemadept - GMD (tháng 4/2002), CTCP Thủy điện Vĩnh Sơn - Sông Hinh - VSH (tháng 7/2005), Tập đoàn KIDO - KDC (tháng 12/2005), Sacombank - STB (tháng 7/2006)...
Vĩnh Sơn Sông Hinh (VSH) vào năm 2005 chính là doanh nghiệp lớn nhất sàn chứng khoán với vốn hóa 16.000 tỷ. Doanh nghiệp thủy điện này lên sàn vào ngày 14/7/2005 với khối lượng cổ phiếu ""khổng lồ"" khi đó là 125 triệu đơn vị. Chốt phiên giao dịch cuối năm tại giá 48.500 đồng/cp (giá chưa điều chỉnh).
Đặc biệt là vào tháng 1/2006, cổ phiếu của Vinamilk - VNM lên sàn khiến giá trị vốn hóa của của HOSE tăng gấp đôi trong ngày, nhiều năm sau đó, Vinamilk vẫn luôn nằm trong nhóm có vốn hóa cao.
Bước ngoặt quan trọng đến với thị trường chứng khoán diễn ra vào ngày 7/11/2006 khi Việt Nam chính thức gia nhập tổ chức Tổ chức Thương mại Thế giới (WTO). Sau cột mốc này, thị trường chứng khoán Việt Nam bùng nổ doanh nghiệp lên sàn niêm yết vào tháng 11 và tháng 12/2006 như ACB, SSI, PVD (PV Drilling)...
Trong đó, ngày 13/12/2006, FPT lên sàn với giá đóng cửa phiên đầu tiên lên tới 400.000 đồng/cp, trong hơn nửa tháng giao dịch, tới cuối năm 2006, FPT đã trở thành doanh nghiệp lớn nhất sàn với vốn hóa 28.000 tỷ đồng. ﻿Tại ngày 30/6, FPT là doanh nghiệp có vốn hóa lớn thứ 9 toàn thị trường với 175.000 tỷ đồng.
Top TTCK 4
Vingroup lên sàn tháng 9/2007 và đã nhanh chóng trở thành một trong những doanh nghiệp có quy mô vốn hóa lớn nhất trên thị trường. Trong giai đoạn 6 năm liền, từ 2015-2022, Vinamilk và Vingroup đã thay nhau đứng vị trí số 1 về vốn hóa. Hiện nay, Vingroup đang là doanh nghiệp có vốn hóa lớn thứ 2 thị trường với hơn 365.000 tỷ đồng.
Năm 2009, thị trường chứng khoán Việt Nam đón nhận thêm loạt tổ chức tài chính lớn lên sàn như Vietcombank - VCB (tháng 6/2009), Tập đoàn Bảo Việt - BVH (tháng 6/2009), VietinBank - CTG (tháng 7/2009), Eximbank - EIB (tháng 10/2009)... Masan Group cũng lên sàn vào tháng 11/2009. Ngân hàng còn lại trong 3 trong số 4 Big 4 ngân hàng đã lên sàn là BIDV chính thức giao dịch vào tháng 1/2014 với mã cổ phiếu BID.
Các ngân hàng liên tục nắm giữ nhiều vị trí trong top 10 trong nhiều năm liền. Đặc biệt, Vietcombank đã nắm giữ vị trí top 1 vốn hóa kể từ năm 2021 đến bây giờ. Tại ngày 30/6/2025, giá trị vốn hóa của Vietcombank hơn 476.000 tỷ đồng.
Trong top 10 doanh nghiệp có vốn hóa lớn nhất thị trường tại ngày 30/6, ngoài top 2 của Vingroup, vị trí thứ 3 và thứ 10 thuộc về ﻿2 doanh nghiệp khác thuộc họ Vin là Vinhomes (315.000 tỷ) và Vinpearl (gần 170.000 tỷ).
Vị trí 4,5,6 lần lượt thuộc về 3 ngân hàng là BIDV (255.000 tỷ), Techcombank (243.000 tỷ), và VietinBank (225.000 tỷ). Sau đó là Viettel Global ở vị trí thứ 7 và ACV ở vị trí thứ 8.
Tính đến hiện nay, có hơn 50 doanh nghiệp có vốn hóa thị trường trên 1 tỷ USD.﻿ Một số cái tên nổi bật trong đó có thể kể đến như Masan Group vốn hóa hơn 108.000 tỷ đồng, Eximbank vốn hóa 42.000 tỷ đồng, SSI vốn hóa hơn 48.000 tỷ đồng, Gelex với vốn hóa hiện tại hơn 33.000 tỷ đồng...
Dự kiến từ quý3/2025 đến quý 1/2026, thị trường đón 'bom tấn' mới khi Công ty Cổ phần Chứng khoán Kỹ Thương (Techcom Securities - TCBS) chào bán 231 triệu cổ phiếu lần đầu ra công chúng (IPO), tương đương 11,1% vốn. Vốn điều lệ sẽ tăng từ 20.801 tỷ đồng lên 23.113 tỷ đồng.
25 năm – Thời điểm vươn mình là hành trình ghi dấu những bước ngoặt lịch sử của thị trường chứng khoán Việt Nam. Trong dòng chảy phát triển ấy, không thể không nhắc đến sự đồng hành và đóng góp quan trọng của các tổ chức, doanh nghiệp tiêu biểu như: Eximbank, Gelex, HDBank, Masan, Nhất Việt, Pinetree, SSI, TCBS và VNDIRECT…"
